element,name,position,GW,total_points,value,minutes,expected_goals,expected_assists,expected_goals_conceded,goals_scored,assists,goals_conceded,ict_index,fixture,was_home,fixture_difficulty
596,João Pedro Ferreira Silva,MID,3,1,60,1,0.0,0.0,0.01,0,0,0,0.1,29,True,2
478,Ashley Phillips,DEF,3,0,40,0,0.0,0.0,0.0,0,0,0,0.0,28,False,4
98,Keane Lewis-Potter,MID,3,1,50,15,0.0,0.01,0.53,0,0,1,0.4,22,True,2
275,Ben Johnson,DEF,3,0,40,0,0.0,0.0,0.0,0,0,0,0.0,25,True,2
292,Michael Golding,MID,3,0,45,0,0.0,0.0,0.0,0,0,0,0.0,26,True,3
621,João Félix Sequeira,MID,3,1,65,32,0.03,0.01,0.31,0,0,0,1.6,23,True,2
209,Remi Matthews,GK,3,0,40,0,0.0,0.0,0.0,0,0,0,0.0,23,False,4
170,Alfie Gilchrist,DEF,3,0,40,0,0.0,0.0,0.0,0,0,0,0.0,23,True,2
529,Nayef Aguerd,DEF,3,0,44,0,0.0,0.0,0.0,0,0,0,0.0,30,True,5
19,Emile Smith Rowe,MID,3,2,56,71,0.17,0.01,0.36,0,0,1,1.6,25,False,2
65,Enes Ünal,FWD,3,0,54,0,0.0,0.0,0.0,0,0,0,0.0,24,False,2
154,Lucas Bergström,GK,3,0,40,0,0.0,0.0,0.0,0,0,0,0.0,23,True,2
130,Kacper Kozłowski,MID,3,0,45,0,0.0,0.0,0.0,0,0,0,0.0,21,False,5
617,Francisco Evanilson de Lima Barbosa,FWD,3,2,60,64,0.2,0.07,1.71,0,0,2,0.6,24,False,2
282,Axel Tuanzebe,DEF,3,2,40,90,0.0,0.02,0.95,0,0,1,4.1,25,True,2
2,Gabriel Fernando de Jesus,FWD,3,0,68,0,0.0,0.0,0.0,0,0,0,0.0,21,True,2
232,Iliman Ndiaye,FWD,3,2,54,82,0.26,0.04,0.68,0,0,0,5.8,24,True,2
15,David Raya Martin,GK,3,2,55,90,0.0,0.01,1.83,0,0,1,3.4,21,True,2
547,Enso González,MID,3,0,45,0,0.0,0.0,0.0,0,0,0,0.0,29,False,2
489,Archie Gray,MID,3,0,49,0,0.0,0.0,0.0,0,0,0,0.0,28,False,4
181,Christopher Nkunku,MID,3,1,63,4,0.0,0.02,0.19,0,0,0,1.8,23,True,2
340,Manuel Akanji,DEF,3,1,55,90,0.0,0.04,0.73,0,0,1,2.9,30,False,2
643,Kaelan Casey,DEF,3,0,40,0,0.0,0.0,0.0,0,0,0,0.0,30,True,5
323,Ryan Gravenberch,MID,3,3,50,90,0.0,0.07,1.36,0,0,0,1.7,27,False,3
420,Joe Willock,MID,3,0,49,0,0.0,0.0,0.0,0,0,0,0.0,28,True,4
91,Mark Flekken,GK,3,3,45,90,0.0,0.0,1.57,0,0,1,3.7,22,True,2
64,Lewis Cook,MID,3,7,50,90,0.19,0.02,1.97,1,0,2,9.1,24,False,2
247,Alex Iwobi,MID,3,2,55,86,0.03,0.14,0.36,0,0,1,5.5,25,False,2
12,Ethan Nwaneri,MID,3,0,45,0,0.0,0.0,0.0,0,0,0,0.0,21,True,2
473,Ross Stewart,FWD,3,0,45,0,0.0,0.0,0.0,0,0,0,0.0,22,False,3
543,Matt Doherty,DEF,3,1,45,15,0.0,0.0,0.35,0,0,0,0.7,29,False,2
507,Alejo Véliz,FWD,3,0,50,0,0.0,0.0,0.0,0,0,0,0.0,28,False,4
625,Ilkay Gündogan,MID,3,1,65,22,0.0,0.14,0.44,0,0,0,2.2,30,False,2
400,Isaac Hayden,MID,3,0,45,0,0.0,0.0,0.0,0,0,0,0.0,28,True,4
612,Wilson Odobert,MID,3,2,55,73,0.35,0.03,0.63,0,0,1,3.5,28,False,4
313,Conor Bradley,DEF,3,1,49,14,0.0,0.11,0.53,0,0,0,0.9,27,False,3
243,Tom Cairney,MID,3,1,49,3,0.0,0.0,0.09,0,0,0,0.1,25,False,2
333,Jarell Quansah,DEF,3,0,43,0,0.0,0.0,0.0,0,0,0,0.0,27,False,3
53,Jacob Ramsey,MID,3,2,55,63,0.06,0.55,0.4,0,0,1,4.1,26,False,2
31,Emiliano Buendía Stati,MID,3,0,54,0,0.0,0.0,0.0,0,0,0,0.0,26,False,2
357,James McAtee,MID,3,0,49,0,0.0,0.0,0.0,0,0,0,0.0,30,False,2
335,Andrew Robertson,DEF,3,6,60,82,0.0,0.07,1.34,0,0,0,3.2,27,False,3
246,Luke Harris,MID,3,0,45,0,0.0,0.0,0.0,0,0,0,0.0,25,False,2
57,Youri Tielemans,MID,3,1,55,90,0.0,0.3,0.45,0,0,1,3.6,26,False,2
227,João Neves Virgínia,GK,3,0,40,0,0.0,0.0,0.0,0,0,0,0.0,24,True,2
25,Oleksandr Zinchenko,DEF,3,1,50,10,0.0,0.0,0.28,0,0,0,0.0,21,True,2
537,Francisco Jorge Tomás Oliveira,MID,3,0,45,0,0.0,0.0,0.0,0,0,0,0.0,29,False,2
347,Ederson Santana de Moraes,GK,3,2,55,90,0.0,0.0,0.73,0,0,1,1.9,30,False,2
440,Andrew Omobamidele,DEF,3,0,44,0,0.0,0.0,0.0,0,0,0,0.0,29,True,2
218,Norberto Bercique Gomes Betuncal,FWD,3,1,50,2,0.0,0.0,1.22,0,0,2,0.1,24,True,2
369,Diogo Dalot Teixeira,DEF,3,1,50,90,0.0,0.02,1.73,0,0,3,2.1,27,True,5
499,Pape Matar Sarr,MID,3,0,49,45,0.07,0.08,0.49,0,0,1,3.9,28,False,4
148,Danny Welbeck,FWD,3,2,56,84,0.1,0.01,2.08,0,0,1,0.9,21,False,5
135,Yankuba Minteh,MID,3,4,55,71,0.4,0.01,1.13,0,1,1,2.6,21,False,5
341,Nathan Aké,DEF,3,1,54,2,0.0,0.0,0.09,0,0,0,0.4,30,False,2
248,Bernd Leno,GK,3,3,50,90,0.0,0.0,0.45,0,0,1,2.8,25,False,2
407,Jamaal Lascelles,DEF,3,0,45,0,0.0,0.0,0.0,0,0,0,0.0,28,True,4
167,Axel Disasi,DEF,3,0,44,0,0.0,0.0,0.0,0,0,0,0.0,23,True,2
106,Kevin Schade,MID,3,6,55,74,0.23,0.0,1.04,0,1,0,4.6,22,True,2
296,Victor Kristiansen,DEF,3,1,45,90,0.0,0.13,1.55,0,0,2,5.4,26,True,3
476,Kyle Walker-Peters,DEF,3,1,45,90,0.04,0.04,2.78,0,0,3,5.2,22,False,3
536,Daniel Bentley,GK,3,0,40,0,0.0,0.0,0.0,0,0,0,0.0,29,False,2
108,Ivan Toney,FWD,3,0,73,0,0.0,0.0,0.0,0,0,0,0.0,22,True,2
255,Antonee Robinson,DEF,3,4,46,90,0.0,0.06,0.45,0,1,1,4.5,25,False,2
66,Romain Faivre,MID,3,0,50,0,0.0,0.0,0.0,0,0,0,0.0,24,False,2
531,James Ward-Prowse,MID,3,0,64,0,0.0,0.0,0.0,0,0,0,0.0,29,True,2
289,Patson Daka,FWD,3,0,49,0,0.0,0.0,0.0,0,0,0,0.0,26,True,3
85,Illia Zabarnyi,DEF,3,1,45,90,0.19,0.0,1.97,0,0,2,3.1,24,False,2
454,Gavin Bazunu,GK,3,0,45,0,0.0,0.0,0.0,0,0,0,0.0,22,False,3
393,Sven Botman,DEF,3,0,45,0,0.0,0.0,0.0,0,0,0,0.0,28,True,4
549,Hugo Bueno López,DEF,3,0,45,0,0.0,0.0,0.0,0,0,0,0.0,29,False,2
308,Danny Ward,GK,3,0,40,0,0.0,0.0,0.0,0,0,0,0.0,26,True,3
451,Samuel Amo-Ameyaw,MID,3,0,45,0,0.0,0.0,0.0,0,0,0,0.0,22,False,3
39,Joe Gauci,GK,3,0,40,0,0.0,0.0,0.0,0,0,0,0.0,26,False,2
129,João Pedro Junqueira de Jesus,FWD,3,8,56,90,0.32,0.12,2.08,1,0,1,10.2,21,False,5
71,Justin Kluivert,MID,3,5,54,90,0.1,0.27,1.97,0,1,2,7.9,24,False,2
396,Martin Dúbravka,GK,3,0,44,0,0.0,0.0,0.0,0,0,0,0.0,28,True,4
518,Flynn Downes,MID,3,2,50,90,0.09,0.33,2.78,0,0,3,6.7,22,False,3
372,Alejandro Garnacho,MID,3,2,64,68,0.0,0.1,1.3,0,0,3,2.8,27,True,5
460,Ronnie Edwards,DEF,3,0,40,0,0.0,0.0,0.0,0,0,0,0.0,22,False,3
511,Edson Álvarez Velázquez,MID,3,2,50,76,0.0,0.02,2.24,0,0,2,1.9,30,True,5
349,Jack Grealish,MID,3,2,64,71,0.23,0.24,0.51,0,0,1,6.9,30,False,2
271,Marcus Myers-Harness,MID,3,0,49,0,0.0,0.0,0.0,0,0,0,0.0,25,True,2
281,Jack Taylor,MID,3,0,49,0,0.0,0.0,0.0,0,0,0,0.0,25,True,2
113,Simon Adingra,MID,3,1,55,5,0.0,0.01,0.0,0,0,0,0.1,21,False,5
100,Ben Mee,DEF,3,0,45,0,0.0,0.0,0.0,0,0,0,0.0,22,True,2
539,Leon Chiwome,FWD,3,0,45,0,0.0,0.0,0.0,0,0,0,0.0,29,False,2
428,Eric da Silva Moreira,MID,3,0,45,0,0.0,0.0,0.0,0,0,0,0.0,29,True,2
526,Luis Guilherme Lira dos Santos,MID,3,0,49,0,0.0,0.0,0.0,0,0,0,0.0,30,True,5
551,Joe Hodge,MID,3,0,45,0,0.0,0.0,0.0,0,0,0,0.0,29,False,2
632,Chiedozie Ogbene,MID,3,2,50,87,0.0,0.01,0.95,0,0,1,3.3,25,True,2
603,Harrison Armstrong,MID,3,0,45,0,0.0,0.0,0.0,0,0,0,0.0,24,True,2
161,Carney Chukwuemeka,MID,3,0,49,0,0.0,0.0,0.0,0,0,0,0.0,23,True,2
556,Tom King,GK,3,0,40,0,0.0,0.0,0.0,0,0,0,0.0,29,False,2
291,Wout Faes,DEF,3,1,41,90,0.0,0.01,1.55,0,0,2,1.9,26,True,3
572,Leny Yoro,DEF,3,0,44,0,0.0,0.0,0.0,0,0,0,0.0,27,True,5
560,Pedro Lomba Neto,MID,3,0,65,57,0.0,0.02,0.13,0,0,1,0.1,23,True,2
45,Ian Maatsen,DEF,3,1,50,11,0.01,0.0,0.05,0,0,0,0.4,26,False,2
309,Harry Winks,MID,3,1,45,90,0.0,0.13,1.55,0,0,2,1.9,26,True,3
105,Mads Roerslev Rasmussen,DEF,3,1,45,51,0.0,0.18,0.7,0,0,1,2.4,22,True,2
6,Jurriën Timber,DEF,3,1,55,79,0.0,0.02,1.55,0,0,1,2.7,21,True,2
555,Saša Kalajdžić,FWD,3,0,49,0,0.0,0.0,0.0,0,0,0,0.0,29,False,2
432,Anthony Elanga,MID,3,2,54,90,0.02,0.07,0.73,0,0,1,4.6,29,True,2
121,Julio Enciso,MID,3,1,54,5,0.0,0.11,0.0,0,0,0,3.1,21,False,5
190,Naouirou Ahamada,MID,3,0,45,0,0.0,0.0,0.0,0,0,0,0.0,23,False,4
141,Jeremy Sarmiento Morante,MID,3,0,49,0,0.0,0.0,0.0,0,0,0,0.0,21,False,5
516,Vladimír Coufal,DEF,3,1,45,19,0.0,0.0,0.76,0,0,1,0.0,30,True,5
163,Marc Cucurella Saseta,DEF,3,2,50,90,0.0,0.01,0.44,0,0,1,2.4,23,True,2
567,Toti António Gomes,DEF,3,1,45,90,0.0,0.01,1.04,0,0,1,1.5,29,False,2
498,Cristian Romero,DEF,3,1,51,90,0.0,0.02,1.57,0,0,2,1.8,28,False,4
395,Dan Burn,DEF,3,0,45,90,0.0,0.06,1.26,0,0,1,2.0,28,True,4
505,Destiny Udogie,DEF,3,1,50,90,0.0,0.02,1.57,0,0,2,2.7,28,False,4
235,Jordan Pickford,GK,3,2,49,90,0.0,0.0,2.22,0,0,3,2.9,24,True,2
534,Boubacar Traoré,MID,3,0,50,0,0.0,0.0,0.0,0,0,0,0.0,29,False,2
312,Stefan Bajčetić Maquieira,MID,3,0,45,0,0.0,0.0,0.0,0,0,0,0.0,27,False,3
89,Mikkel Damsgaard,MID,3,3,50,81,0.23,0.13,1.16,0,0,0,10.1,22,True,2
327,Luis Díaz,MID,3,15,75,65,0.6,0.01,0.49,2,0,0,12.5,27,False,3
30,Enzo Barrenechea,MID,3,0,49,0,0.0,0.0,0.0,0,0,0,0.0,26,False,2
258,Carlos Vinícius Alves Morais,FWD,3,0,50,0,0.0,0.0,0.0,0,0,0,0.0,25,False,2
122,Pervis Estupiñán,DEF,3,1,50,18,0.04,0.07,0.94,0,0,0,4.6,21,False,5
134,James Milner,MID,3,1,50,16,0.0,0.0,0.21,0,0,0,0.0,21,False,5
602,Ryan Trevitt,MID,3,0,45,0,0.0,0.0,0.0,0,0,0,0.0,22,True,2
168,Enzo Fernández,MID,3,2,50,90,0.0,0.08,0.44,0,0,1,4.5,23,True,2
387,Luke Shaw,DEF,3,0,49,0,0.0,0.0,0.0,0,0,0,0.0,27,True,5
314,Fábio Freitas Gouveia Carvalho,MID,3,1,49,8,0.08,0.0,0.41,0,0,1,1.3,22,True,2
346,Jérémy Doku,MID,3,2,65,67,0.05,0.23,0.29,0,0,1,7.1,30,False,2
155,Marcus Bettinelli,GK,3,0,40,0,0.0,0.0,0.0,0,0,0,0.0,23,True,2
310,Alisson Ramses Becker,GK,3,8,55,90,0.0,0.0,1.36,0,0,0,2.6,27,False,3
93,Aaron Hickey,DEF,3,0,45,0,0.0,0.0,0.0,0,0,0,0.0,22,True,2
469,Alex McCarthy,GK,3,0,45,0,0.0,0.0,0.0,0,0,0,0.0,22,False,3
229,Neal Maupay,FWD,3,0,49,0,0.0,0.0,0.0,0,0,0,0.0,24,True,2
242,Steven Benda,GK,3,0,40,0,0.0,0.0,0.0,0,0,0,0.0,25,False,2
201,Dean Henderson,GK,3,4,45,90,0.0,0.0,2.27,0,0,1,4.3,23,False,4
552,Ki-Jana Hoever,DEF,3,0,40,0,0.0,0.0,0.0,0,0,0,0.0,29,False,2
193,Cheick Doucouré,MID,3,4,49,40,0.02,0.0,0.41,0,1,0,1.5,23,False,4
381,Scott McTominay,MID,3,0,49,0,0.0,0.0,0.0,0,0,0,0.0,27,True,5
300,Wilfred Ndidi,MID,3,5,50,88,0.0,0.01,1.54,0,1,2,4.9,26,True,3
414,John Ruddy,GK,3,0,40,0,0.0,0.0,0.0,0,0,0,0.0,28,True,4
301,Caleb Okoli,DEF,3,0,40,90,0.04,0.01,1.54,0,0,2,2.4,26,True,3
412,Odysseas Vlachodimos,GK,3,0,45,0,0.0,0.0,0.0,0,0,0,0.0,28,True,4
519,George Earthy,MID,3,0,45,0,0.0,0.0,0.0,0,0,0,0.0,30,True,5
205,Daichi Kamada,MID,3,2,54,87,0.12,0.03,1.98,0,0,1,4.0,23,False,4
172,Reece James,DEF,3,0,50,0,0.0,0.0,0.0,0,0,0,0.0,23,True,2
618,Georginio Rutter,MID,3,1,55,18,0.14,0.0,0.94,0,0,0,0.9,21,False,5
265,Conor Chaplin,MID,3,1,54,2,0.0,0.01,0.0,0,0,0,0.1,25,True,2
564,Santiago Bueno,DEF,3,0,45,0,0.0,0.0,0.0,0,0,0,0.0,29,False,2
279,Corrie Ndaba,DEF,3,0,40,0,0.0,0.0,0.0,0,0,0,0.0,25,True,2
257,Kenny Tete,DEF,3,2,45,90,0.04,0.01,0.45,0,0,1,2.5,25,False,2
565,Pablo Sarabia,MID,3,0,54,0,0.0,0.0,0.0,0,0,0,0.0,29,False,2
317,Diogo Teixeira da Silva,MID,3,3,76,75,0.07,0.01,0.83,0,0,0,1.2,27,False,3
40,Kortney Hause,DEF,3,0,40,0,0.0,0.0,0.0,0,0,0,0.0,26,False,2
268,Liam Delap,FWD,3,7,55,80,0.21,0.0,0.9,1,0,1,8.5,25,True,2
637,Bastien Meupiyou,DEF,3,0,40,0,0.0,0.0,0.0,0,0,0,0.0,29,False,2
409,Tino Livramento,DEF,3,2,45,90,0.0,0.0,1.26,0,0,1,3.9,28,True,4
60,Tyler Adams,MID,3,0,50,0,0.0,0.0,0.0,0,0,0,0.0,24,False,2
429,Danilo dos Santos de Oliveira,MID,3,0,49,0,0.0,0.0,0.0,0,0,0,0.0,29,True,2
614,Jenson Metcalfe,MID,3,0,45,0,0.0,0.0,0.0,0,0,0,0.0,24,True,2
385,Marcus Rashford,MID,3,2,69,90,0.0,0.59,1.73,0,0,3,5.4,27,True,5
494,James Maddison,MID,3,1,75,81,0.07,0.07,1.57,0,0,2,7.5,28,False,4
211,Daniel Muñoz,DEF,3,1,50,90,0.0,0.26,2.27,0,0,1,3.8,23,False,4
394,Bruno Guimarães Rodriguez Moura,MID,3,1,64,90,0.0,0.02,1.26,0,0,1,0.8,28,True,4
488,Fraser Forster,GK,3,0,45,0,0.0,0.0,0.0,0,0,0,0.0,28,False,4
423,Elliot Anderson,MID,3,6,50,90,0.05,0.07,0.73,0,1,1,8.4,29,True,2
475,Charlie Taylor,DEF,3,0,40,0,0.0,0.0,0.0,0,0,0,0.0,22,False,3
99,Bryan Mbeumo,MID,3,14,70,90,0.81,0.34,1.57,2,0,1,17.8,22,True,2
32,Matty Cash,DEF,3,0,45,0,0.0,0.0,0.0,0,0,0,0.0,26,False,2
463,Adam Lallana,MID,3,4,50,8,0.07,0.06,0.19,0,1,0,3.8,22,False,3
417,Sandro Tonali,MID,3,1,55,22,0.0,0.0,0.27,0,0,0,0.5,28,True,4
245,Issa Diop,DEF,3,2,45,90,0.17,0.01,0.45,0,0,1,3.6,25,False,2
128,Igor Julio dos Santos de Paulo,DEF,3,0,44,0,0.0,0.0,0.0,0,0,0,0.0,21,False,5
403,Joelinton Cássio Apolinário de Lira,MID,3,1,60,90,0.0,0.01,1.26,0,0,1,0.8,28,True,4
48,John McGinn,MID,3,1,55,90,0.09,0.01,0.45,0,0,1,1.7,26,False,2
343,Oscar Bobb,MID,3,0,49,0,0.0,0.0,0.0,0,0,0,0.0,30,False,2
561,Pedro Cardoso de Lima,DEF,3,0,40,0,0.0,0.0,0.0,0,0,0,0.0,29,False,2
490,Pierre-Emile Højbjerg,MID,3,0,50,0,0.0,0.0,0.0,0,0,0,0.0,28,False,4
88,Nathan Collins,DEF,3,5,45,90,0.02,0.0,1.57,0,1,1,4.0,22,True,2
577,Jesper Lindstrøm,MID,3,0,54,0,0.0,0.0,0.0,0,0,0,0.0,24,True,2
200,Marc Guéhi,DEF,3,2,45,90,0.0,0.02,2.27,0,0,1,2.3,23,False,4
112,Mathias Jorgensen,DEF,3,0,45,0,0.0,0.0,0.0,0,0,0,0.0,22,True,2
590,William Osula,FWD,3,0,50,0,0.0,0.0,0.0,0,0,0,0.0,28,True,4
303,Harry Souttar,DEF,3,0,40,0,0.0,0.0,0.0,0,0,0,0.0,26,True,3
207,Jean-Philippe Mateta,FWD,3,2,75,68,0.02,0.0,1.87,0,0,1,0.2,23,False,4
616,Ben Nelson,DEF,3,0,40,0,0.0,0.0,0.0,0,0,0,0.0,26,True,3
342,Bernardo Veiga de Carvalho e Silva,MID,3,7,66,90,0.29,0.5,0.73,0,1,1,12.4,30,False,2
581,Filip Jørgensen,GK,3,0,44,0,0.0,0.0,0.0,0,0,0,0.0,23,True,2
62,David Brooks,MID,3,0,49,0,0.0,0.0,0.0,0,0,0,0.0,24,False,2
503,Son Heung-min,MID,3,3,100,90,0.1,0.18,1.57,0,0,2,7.4,28,False,4
132,Solly March,MID,3,0,65,0,0.0,0.0,0.0,0,0,0,0.0,21,False,5
502,Manor Solomon,MID,3,0,54,0,0.0,0.0,0.0,0,0,0,0.0,28,False,4
332,Nathaniel Phillips,DEF,3,0,40,0,0.0,0.0,0.0,0,0,0,0.0,27,False,3
418,Kieran Trippier,DEF,3,0,59,0,0.0,0.0,0.0,0,0,0,0.0,28,True,4
362,John Stones,DEF,3,0,54,0,0.0,0.0,0.0,0,0,0,0.0,30,False,2
278,Sam Morsy,MID,3,1,50,90,0.0,0.12,0.95,0,0,1,3.3,25,True,2
399,Lewis Hall,DEF,3,1,45,22,0.0,0.0,0.27,0,0,0,0.6,28,True,4
178,Marc Guiu Paz,FWD,3,0,50,0,0.0,0.0,0.0,0,0,0,0.0,23,True,2
286,Tom Cannon,FWD,3,0,45,0,0.0,0.0,0.0,0,0,0,0.0,26,True,3
484,Ben Davies,DEF,3,0,45,0,0.0,0.0,0.0,0,0,0,0.0,28,False,4
331,Tyler Morton,MID,3,0,45,0,0.0,0.0,0.0,0,0,0,0.0,27,False,3
208,Matheus França de Oliveira,MID,3,0,44,0,0.0,0.0,0.0,0,0,0,0.0,23,False,4
241,Calvin Bassey,DEF,3,2,45,90,0.0,0.0,0.45,0,0,1,1.5,25,False,2
11,Eddie Nketiah,FWD,3,0,59,0,0.0,0.0,0.0,0,0,0,0.0,23,False,4
240,Andreas Hoelgebaum Pereira,MID,3,2,55,86,0.0,0.48,0.36,0,0,1,2.6,25,False,2
541,Matheus Santos Carneiro Da Cunha,FWD,3,2,65,90,0.24,0.34,1.04,0,0,1,5.6,29,False,2
233,Amadou Onana,MID,3,9,50,61,0.45,0.03,0.17,1,0,0,9.7,26,False,2
54,Morgan Rogers,MID,3,2,51,90,0.0,0.2,0.45,0,0,1,2.3,26,False,2
10,Reiss Nelson,MID,3,0,50,0,0.0,0.0,0.0,0,0,0,0.0,25,False,2
187,Tosin Adarabioyo,DEF,3,0,44,0,0.0,0.0,0.0,0,0,0,0.0,23,True,2
416,Matt Targett,DEF,3,0,40,0,0.0,0.0,0.0,0,0,0,0.0,28,True,4
46,Filip Marschall,GK,3,0,40,0,0.0,0.0,0.0,0,0,0,0.0,26,False,2
144,Jan Paul van Hecke,DEF,3,2,45,90,0.05,0.04,2.08,0,0,1,3.4,21,False,5
591,Jean-Clair Todibo,DEF,3,0,45,0,0.0,0.0,0.0,0,0,0,0.0,30,True,5
631,Jack Clarke,MID,3,1,55,9,0.08,0.0,0.04,0,0,0,0.4,25,True,2
72,Chris Mepham,DEF,3,0,44,0,0.0,0.0,0.0,0,0,0,0.0,24,False,2
58,Ollie Watkins,FWD,3,5,90,60,0.71,0.01,0.17,0,1,0,5.5,26,False,2
586,Jorge Cuenca Barreno,DEF,3,0,45,0,0.0,0.0,0.0,0,0,0,0.0,25,False,2
355,Rico Lewis,DEF,3,6,46,90,0.09,0.09,0.73,0,1,1,6.0,30,False,2
592,Julián Araujo Zúñiga,DEF,3,1,45,76,0.0,0.01,1.89,0,0,2,1.0,24,False,2
436,Murillo Santiago Costa dos Santos,DEF,3,2,45,90,0.0,0.01,0.74,0,0,1,3.2,29,True,2
236,James Tarkowski,DEF,3,1,49,90,0.13,0.01,2.22,0,0,3,4.3,24,True,2
145,Joël Veltman,DEF,3,2,45,71,0.05,0.01,1.13,0,0,1,1.4,21,False,5
61,Jaidon Anthony,MID,3,0,45,0,0.0,0.0,0.0,0,0,0,0.0,24,False,2
462,Kamaldeen Sulemana,MID,3,0,50,0,0.0,0.0,0.0,0,0,0,0.0,22,False,3
509,Timo Werner,MID,3,1,64,16,0.0,0.01,0.94,0,0,1,1.4,28,False,4
49,Tyrone Mings,DEF,3,0,44,0,0.0,0.0,0.0,0,0,0,0.0,26,False,2
648,Ethan Wheatley,FWD,3,0,45,0,0.0,0.0,0.0,0,0,0,0.0,27,True,5
443,Matz Sels,GK,3,2,45,90,0.0,0.0,0.74,0,0,1,0.9,29,True,2
449,Ryan Yates,MID,3,1,50,32,0.0,0.02,0.12,0,0,0,2.8,29,True,2
364,Amad Diallo,MID,3,1,50,21,0.03,0.13,0.42,0,0,0,5.1,27,True,5
611,Sam Szmodics,MID,3,2,60,80,0.0,0.01,0.9,0,0,1,0.9,25,True,2
171,Malo Gusto,DEF,3,2,50,73,0.03,0.01,0.13,0,0,1,1.3,23,True,2
446,Hwang Ui-jo,FWD,3,0,45,0,0.0,0.0,0.0,0,0,0,0.0,29,True,2
304,Jakub Stolarczyk,GK,3,0,40,0,0.0,0.0,0.0,0,0,0,0.0,26,True,3
404,Lloyd Kelly,DEF,3,4,45,67,0.19,0.09,0.99,0,1,1,4.6,28,True,4
623,Mateus Gonçalo Espanha Fernandes,MID,3,1,50,45,0.18,0.06,1.81,0,0,2,5.6,22,False,3
116,Valentín Barco,DEF,3,0,40,0,0.0,0.0,0.0,0,0,0,0.0,21,False,5
580,Dean Huijsen,DEF,3,1,45,13,0.0,0.0,0.08,0,0,0,1.8,24,False,2
642,André Trindade da Costa Neto,MID,3,1,50,4,0.0,0.0,0.15,0,0,0,0.2,29,False,2
59,Max Aarons,DEF,3,0,45,0,0.0,0.0,0.0,0,0,0,0.0,24,False,2
334,Rhys Williams,DEF,3,0,40,0,0.0,0.0,0.0,0,0,0,0.0,27,False,3
512,Michail Antonio,FWD,3,2,55,70,0.11,0.0,2.24,0,0,2,1.1,30,True,5
127,Ibrahim Osman,MID,3,0,50,0,0.0,0.0,0.0,0,0,0,0.0,21,False,5
411,Lewis Miley,MID,3,0,50,0,0.0,0.0,0.0,0,0,0,0.0,28,True,4
477,Nathan Wood-Gordon,DEF,3,0,40,0,0.0,0.0,0.0,0,0,0,0.0,22,False,3
251,Rodrigo Muniz Carvalho,FWD,3,2,61,78,0.34,0.01,0.36,0,0,1,2.4,25,False,2
24,Benjamin White,DEF,3,2,65,90,0.04,0.0,1.83,0,0,1,2.8,21,True,2
263,Cameron Burgess,DEF,3,0,40,0,0.0,0.0,0.0,0,0,0,0.0,25,True,2
570,Abdul Fatawu,MID,3,2,55,67,0.05,0.01,1.46,0,0,2,2.7,26,True,3
336,Dominik Szoboszlai,MID,3,6,65,90,0.03,0.15,1.36,0,1,0,7.6,27,False,3
226,Tim Iroegbunam,MID,3,1,45,90,0.07,0.06,2.22,0,0,3,5.1,24,True,2
437,Neco Williams,DEF,3,2,45,90,0.12,0.03,0.74,0,0,1,2.7,29,True,2
174,Roméo Lavia,MID,3,0,45,0,0.0,0.0,0.0,0,0,0,0.0,23,True,2
28,Leon Bailey,MID,3,1,65,15,0.0,0.01,0.0,0,0,0,0.0,26,False,2
589,Niclas Füllkrug,FWD,3,1,69,19,0.0,0.09,0.76,0,0,1,0.8,30,True,5
392,Harvey Barnes,MID,3,9,64,60,0.25,0.01,0.99,1,0,1,5.6,28,True,4
491,Brennan Johnson,MID,3,4,64,45,0.37,0.06,1.08,0,1,1,7.3,28,False,4
601,Andrew Moran,MID,3,0,50,0,0.0,0.0,0.0,0,0,0,0.0,21,False,5
377,Harry Maguire,DEF,3,1,50,21,0.0,0.0,0.42,0,0,0,1.0,27,True,5
84,Mark Travers,GK,3,0,45,0,0.0,0.0,0.0,0,0,0,0.0,24,False,2
471,Will Smallbone,MID,3,1,50,45,0.0,0.28,0.97,0,0,1,6.1,22,False,3
179,Mykhailo Mudryk,MID,3,1,64,16,0.0,0.15,0.31,0,0,0,2.2,23,True,2
67,Hamed Traorè,MID,3,0,45,0,0.0,0.0,0.0,0,0,0,0.0,24,False,2
358,Stefan Ortega Moreno,GK,3,0,54,0,0.0,0.0,0.0,0,0,0,0.0,30,False,2
184,Renato Palma Veiga,MID,3,0,45,0,0.0,0.0,0.0,0,0,0,0.0,23,True,2
199,Eberechi Eze,MID,3,10,69,90,0.19,0.06,2.27,1,0,1,7.5,23,False,4
41,Samuel Iling-Junior,MID,3,0,54,0,0.0,0.0,0.0,0,0,0,0.0,26,False,2
42,Boubacar Kamara,MID,3,0,50,0,0.0,0.0,0.0,0,0,0,0.0,26,False,2
260,Ali Al-Hamadi,FWD,3,0,50,9,0.0,0.02,0.04,0,0,0,1.6,25,True,2
425,Willy Boly,DEF,3,0,45,0,0.0,0.0,0.0,0,0,0,0.0,29,True,2
450,Carlos Alcaraz Durán,MID,3,0,49,0,0.0,0.0,0.0,0,0,0,0.0,22,False,3
376,Victor Lindelöf,DEF,3,0,44,0,0.0,0.0,0.0,0,0,0,0.0,27,True,5
